"Country","Region","Urban","Origin","Year1","Year2","Age","AgeInt","AgeDef","Vitality","ASFR","ASFR1","ASFR2","ASFR3","ASFR3P","ASFR4","ASFR4P","ASFR5P","CPFR","CPFR1","CPFR2","CPFR3","CPFR3P","CPFR4","CPFR4P","CPFR5P","Collection","SourceType","RefCode","Note","Split"
"    NOR","     .","    .","     .",2020,2020,41,1,"   ACY","       1","0.01621","0.00396","0.00617","0.00358","0.00608","0.00141","0.00250","0.00109","1.43728","0.63424","0.54572","0.19778","0.25734","0.04245","0.05956","0.01711","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,42,1,"   ACY","       1","0.00995","0.00250","0.00362","0.00190","0.00383","0.00121","0.00193","0.00072","1.45349","0.63820","0.55189","0.20136","0.26342","0.04386","0.06206","0.01820","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,43,1,"   ACY","       1","0.00590","0.00171","0.00168","0.00102","0.00252","0.00084","0.00150","0.00066","1.46344","0.64070","0.55551","0.20326","0.26725","0.04507","0.06399","0.01892","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,44,1,"   ACY","       1","0.00300","0.00085","0.00100","0.00053","0.00114","0.00032","0.00061","0.00029","1.46934","0.64241","0.55719","0.20428","0.26977","0.04591","0.06549","0.01958","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,45,1,"   ACY","       1","0.00204","0.00054","0.00057","0.00037","0.00093","0.00011","0.00056","0.00045","1.47234","0.64326","0.55819","0.20481","0.27091","0.04623","0.06610","0.01987","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,46,1,"   ACY","       1","0.00088","0.00039","0.00025","0.00011","0.00025","0.00003","0.00014","0.00011","1.47438","0.64380","0.55876","0.20518","0.27184","0.04634","0.06666","0.02032","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,47,1,"   ACY","       1","0.00035","0.00008","0.00014","0.00008","0.00014","0.00003","0.00006","0.00003","1.47526","0.64419","0.55901","0.20529","0.27209","0.04637","0.06680","0.02043","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,48,1,"   ACY","       1","0.00029","0.00013","0.00008","0.00005","0.00008","0.00003","0.00003","0.00000","1.47561","0.64427","0.55915","0.20537","0.27223","0.04640","0.06686","0.02046","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,49,1,"   ACY","       1","0.00019","0.00000","0.00005","0.00005","0.00013","0.00008","0.00008","0.00000","1.47590","0.64440","0.55923","0.20542","0.27231","0.04643","0.06689","0.02046","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,50,99,"   ACY","       1","0.00043","0.00011","0.00028","0.00005","0.00005","0.00000","0.00000","0.00000","1.47609","0.64440","0.55928","0.20547","0.27244","0.04651","0.06697","0.02046","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,14,-99,"  ARDY","       1","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,15,1,"  ARDY","       1","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,16,1,"  ARDY","       1","0.00013","0.00013","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,17,1,"  ARDY","       1","0.00045","0.00045","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00013","0.00013","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,18,1,"  ARDY","       1","0.00145","0.00145","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00058","0.00058","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,19,1,"  ARDY","       1","0.00330","0.00298","0.00029","0.00003","0.00003","0.00000","0.00000","0.00000","0.00203","0.00203","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,20,1,"  ARDY","       1","0.00698","0.00627","0.00072","0.00000","0.00000","0.00000","0.00000","0.00000","0.00533","0.00501","0.00029","0.00003","0.00003","0.00000","0.00000","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,21,1,"  ARDY","       1","0.01167","0.00998","0.00140","0.00028","0.00028","0.00000","0.00000","0.00000","0.01231","0.01128","0.00101","0.00003","0.00003","0.00000","0.00000","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,22,1,"  ARDY","       1","0.01900","0.01448","0.00415","0.00034","0.00037","0.00003","0.00003","0.00000","0.02398","0.02126","0.00241","0.00031","0.00031","0.00000","0.00000","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,23,1,"  ARDY","       1","0.02734","0.01910","0.00754","0.00058","0.00070","0.00012","0.00012","0.00000","0.04298","0.03574","0.00656","0.00065","0.00068","0.00003","0.00003","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,24,1,"  ARDY","       1","0.03977","0.02652","0.01145","0.00162","0.00180","0.00018","0.00018","0.00000","0.07032","0.05484","0.01410","0.00123","0.00138","0.00015","0.00015","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,25,1,"  ARDY","       1","0.05377","0.03367","0.01693","0.00288","0.00317","0.00029","0.00029","0.00000","0.11009","0.08136","0.02555","0.00285","0.00318","0.00033","0.00033","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,26,1,"  ARDY","       1","0.07016","0.04405","0.02205","0.00369","0.00406","0.00037","0.00037","0.00000","0.16386","0.11503","0.04248","0.00573","0.00635","0.00062","0.00062","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,27,1,"  ARDY","       1","0.08481","0.05015","0.02790","0.00568","0.00675","0.00093","0.00107","0.00014","0.23402","0.15908","0.06453","0.00942","0.01041","0.00099","0.00099","0.00000","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,28,1,"  ARDY","       1","0.09674","0.05351","0.03434","0.00745","0.00888","0.00099","0.00143","0.00044","0.31883","0.20923","0.09243","0.01510","0.01716","0.00192","0.00206","0.00014","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,29,1,"  ARDY","       1","0.10954","0.05556","0.04131","0.01050","0.01267","0.00163","0.00217","0.00054","0.41557","0.26274","0.12677","0.02255","0.02604","0.00291","0.00349","0.00058","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,30,1,"  ARDY","       1","0.11662","0.05818","0.04322","0.01243","0.01522","0.00219","0.00279","0.00060","0.52511","0.31830","0.16808","0.03305","0.03871","0.00454","0.00566","0.00112","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,31,1,"  ARDY","       1","0.12025","0.05205","0.04876","0.01607","0.01944","0.00253","0.00337","0.00084","0.64173","0.37648","0.21130","0.04548","0.05393","0.00673","0.00845","0.00172","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,32,1,"  ARDY","       1","0.11440","0.04464","0.04742","0.01751","0.02233","0.00355","0.00482","0.00127","0.76198","0.42853","0.26006","0.06155","0.07337","0.00926","0.01182","0.00256","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,33,1,"  ARDY","       1","0.11229","0.03753","0.05052","0.01879","0.02424","0.00405","0.00545","0.00140","0.87638","0.47317","0.30748","0.07906","0.09570","0.01281","0.01664","0.00383","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,34,1,"  ARDY","       1","0.09908","0.03028","0.04422","0.01945","0.02458","0.00340","0.00513","0.00173","0.98867","0.51070","0.35800","0.09785","0.11994","0.01686","0.02209","0.00523","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,35,1,"  ARDY","       1","0.08806","0.02427","0.03911","0.01898","0.02467","0.00402","0.00569","0.00167","1.08775","0.54098","0.40222","0.11730","0.14452","0.02026","0.02722","0.00696","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,36,1,"  ARDY","       1","0.07553","0.02060","0.03176","0.01658","0.02317","0.00448","0.00659","0.00211","1.17581","0.56525","0.44133","0.13628","0.16919","0.02428","0.03291","0.00863","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,37,1,"  ARDY","       1","0.06309","0.01594","0.02688","0.01469","0.02026","0.00406","0.00557","0.00151","1.25134","0.58585","0.47309","0.15286","0.19236","0.02876","0.03950","0.01074","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,38,1,"  ARDY","       1","0.04779","0.01244","0.01868","0.01144","0.01667","0.00362","0.00523","0.00161","1.31443","0.60179","0.49997","0.16755","0.21262","0.03282","0.04507","0.01225","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,39,1,"  ARDY","       1","0.03640","0.00973","0.01322","0.00903","0.01346","0.00306","0.00443","0.00137","1.36222","0.61423","0.51865","0.17899","0.22929","0.03644","0.05030","0.01386","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,40,1,"  ARDY","       1","0.02827","0.00731","0.01019","0.00734","0.01077","0.00209","0.00343","0.00134","1.39862","0.62396","0.53187","0.18802","0.24275","0.03950","0.05473","0.01523","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,41,1,"  ARDY","       1","0.01892","0.00480","0.00706","0.00441","0.00706","0.00156","0.00265","0.00109","1.42689","0.63127","0.54206","0.19536","0.25352","0.04159","0.05816","0.01657","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,42,1,"  ARDY","       1","0.01292","0.00312","0.00487","0.00261","0.00493","0.00140","0.00232","0.00092","1.44581","0.63607","0.54912","0.19977","0.26058","0.04315","0.06081","0.01766","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,43,1,"  ARDY","       1","0.00776","0.00230","0.00270","0.00139","0.00276","0.00076","0.00137","0.00061","1.45873","0.63919","0.55399","0.20238","0.26551","0.04455","0.06313","0.01858","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,44,1,"  ARDY","       1","0.00405","0.00104","0.00092","0.00080","0.00208","0.00074","0.00128","0.00054","1.46649","0.64149","0.55669","0.20377","0.26827","0.04531","0.06450","0.01919","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,45,1,"  ARDY","       1","0.00270","0.00081","0.00081","0.00040","0.00109","0.00026","0.00069","0.00043","1.47054","0.64253","0.55761","0.20457","0.27035","0.04605","0.06578","0.01973","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,46,1,"  ARDY","       1","0.00130","0.00044","0.00036","0.00025","0.00050","0.00000","0.00025","0.00025","1.47324","0.64334","0.55842","0.20497","0.27144","0.04631","0.06647","0.02016","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,47,1,"  ARDY","       1","0.00056","0.00025","0.00022","0.00003","0.00009","0.00003","0.00006","0.00003","1.47454","0.64378","0.55878","0.20522","0.27194","0.04631","0.06672","0.02041","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,48,1,"  ARDY","       1","0.00040","0.00013","0.00008","0.00011","0.00019","0.00005","0.00008","0.00003","1.47510","0.64403","0.55900","0.20525","0.27203","0.04634","0.06678","0.02044","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,49,1,"  ARDY","       1","0.00013","0.00003","0.00005","0.00003","0.00006","0.00003","0.00003","0.00000","1.47550","0.64416","0.55908","0.20536","0.27222","0.04639","0.06686","0.02047","       HFD","     vital","    NOR_22","   .",0
"    NOR","     .","    .","     .",2020,2020,50,99,"  ARDY","       1","0.00056","0.00010","0.00032","0.00008","0.00013","0.00005","0.00005","0.00000","1.47563","0.64419","0.55913","0.20539","0.27228","0.04642","0.06689","0.02047","       HFD","     vital","    NOR_22","   .",0
"    PRT","     .","    .","     .",2020,2020,14,-99,"   ACY","       1","0.00071","0.00071","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,15,1,"   ACY","       1","0.00138","0.00138","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00071","0.00071","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,16,1,"   ACY","       1","0.00284","0.00273","0.00012","0.00000","0.00000","0.00000","0.00000","0.00000","0.00209","0.00209","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,17,1,"   ACY","       1","0.00462","0.00428","0.00032","0.00002","0.00002","0.00000","0.00000","0.00000","0.00493","0.00482","0.00012","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,18,1,"   ACY","       1","0.00896","0.00787","0.00098","0.00011","0.00011","0.00000","0.00000","0.00000","0.00955","0.00910","0.00044","0.00002","0.00002","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,19,1,"   ACY","       1","0.01432","0.01230","0.00170","0.00029","0.00033","0.00004","0.00004","0.00000","0.01851","0.01697","0.00142","0.00013","0.00013","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,20,1,"   ACY","       1","0.01919","0.01608","0.00272","0.00037","0.00039","0.00002","0.00002","0.00000","0.03283","0.02927","0.00312","0.00042","0.00046","0.00004","0.00004","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,21,1,"   ACY","       1","0.02618","0.02097","0.00443","0.00067","0.00078","0.00011","0.00011","0.00000","0.05202","0.04535","0.00584","0.00079","0.00085","0.00006","0.00006","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,22,1,"   ACY","       1","0.02965","0.02262","0.00562","0.00103","0.00142","0.00037","0.00039","0.00002","0.07820","0.06632","0.01027","0.00146","0.00163","0.00017","0.00017","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,23,1,"   ACY","       1","0.03634","0.02631","0.00784","0.00185","0.00218","0.00031","0.00033","0.00002","0.10785","0.08894","0.01589","0.00249","0.00305","0.00054","0.00056","0.00002","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,24,1,"   ACY","       1","0.04288","0.02995","0.01011","0.00243","0.00282","0.00030","0.00039","0.00009","0.14419","0.11525","0.02373","0.00434","0.00523","0.00085","0.00089","0.00004","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,25,1,"   ACY","       1","0.05158","0.03541","0.01207","0.00325","0.00411","0.00078","0.00086","0.00008","0.18707","0.14520","0.03384","0.00677","0.00805","0.00115","0.00128","0.00013","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,26,1,"   ACY","       1","0.05838","0.03972","0.01382","0.00383","0.00483","0.00080","0.00100","0.00020","0.23865","0.18061","0.04591","0.01002","0.01216","0.00193","0.00214","0.00021","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,27,1,"   ACY","       1","0.06617","0.04375","0.01659","0.00449","0.00584","0.00104","0.00135","0.00031","0.29703","0.22033","0.05973","0.01385","0.01699","0.00273","0.00314","0.00041","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,28,1,"   ACY","       1","0.07637","0.04952","0.01942","0.00562","0.00743","0.00138","0.00181","0.00043","0.36320","0.26408","0.07632","0.01834","0.02283","0.00377","0.00449","0.00072","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,29,1,"   ACY","       1","0.08789","0.05754","0.02197","0.00598","0.00838","0.00169","0.00240","0.00071","0.43957","0.31360","0.09574","0.02396","0.03026","0.00515","0.00630","0.00115","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,30,1,"   ACY","       1","0.09223","0.05621","0.02630","0.00739","0.00972","0.00167","0.00233","0.00066","0.52746","0.37114","0.11771","0.02994","0.03864","0.00684","0.00870","0.00186","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,31,1,"   ACY","       1","0.09721","0.05605","0.03032","0.00829","0.01084","0.00175","0.00255","0.00080","0.61969","0.42735","0.14401","0.03733","0.04836","0.00851","0.01103","0.00252","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,32,1,"   ACY","       1","0.09783","0.05425","0.03307","0.00737","0.01051","0.00226","0.00314","0.00088","0.71690","0.48340","0.17433","0.04562","0.05920","0.01026","0.01358","0.00332","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,33,1,"   ACY","       1","0.09451","0.04688","0.03543","0.00910","0.01221","0.00206","0.00311","0.00105","0.81473","0.53765","0.20740","0.05299","0.06971","0.01252","0.01672","0.00420","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,34,1,"   ACY","       1","0.09040","0.04072","0.03660","0.00935","0.01307","0.00239","0.00372","0.00133","0.90924","0.58453","0.24283","0.06209","0.08192","0.01458","0.01983","0.00525","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,35,1,"   ACY","       1","0.08471","0.03672","0.03502","0.00958","0.01298","0.00238","0.00340","0.00102","0.99964","0.62525","0.27943","0.07144","0.09499","0.01697","0.02355","0.00658","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,36,1,"   ACY","       1","0.07495","0.02966","0.03249","0.00980","0.01280","0.00215","0.00300","0.00085","1.08435","0.66197","0.31445","0.08102","0.10797","0.01935","0.02695","0.00760","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,37,1,"   ACY","       1","0.06376","0.02378","0.02803","0.00922","0.01195","0.00198","0.00273","0.00075","1.15930","0.69163","0.34694","0.09082","0.12077","0.02150","0.02995","0.00845","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,38,1,"   ACY","       1","0.05371","0.01891","0.02385","0.00817","0.01096","0.00188","0.00279","0.00091","1.22306","0.71541","0.37497","0.10004","0.13272","0.02348","0.03268","0.00920","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,39,1,"   ACY","       1","0.04306","0.01437","0.01871","0.00738","0.00998","0.00177","0.00260","0.00083","1.27677","0.73432","0.39882","0.10821","0.14368","0.02536","0.03547","0.01011","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,40,1,"   ACY","       1","0.03178","0.01087","0.01356","0.00530","0.00736","0.00143","0.00206","0.00063","1.31983","0.74869","0.41753","0.11559","0.15366","0.02713","0.03807","0.01094","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,41,1,"   ACY","       1","0.02205","0.00729","0.00899","0.00397","0.00578","0.00112","0.00181","0.00069","1.35161","0.75956","0.43109","0.12089","0.16102","0.02856","0.04013","0.01157","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,42,1,"   ACY","       1","0.01410","0.00498","0.00513","0.00282","0.00398","0.00079","0.00116","0.00037","1.37366","0.76685","0.44008","0.12486","0.16680","0.02968","0.04194","0.01226","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,43,1,"   ACY","       1","0.00836","0.00311","0.00298","0.00147","0.00226","0.00044","0.00079","0.00035","1.38776","0.77183","0.44521","0.12768","0.17078","0.03047","0.04310","0.01263","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,44,1,"   ACY","       1","0.00427","0.00155","0.00162","0.00079","0.00110","0.00017","0.00031","0.00014","1.39612","0.77494","0.44819","0.12915","0.17304","0.03091","0.04389","0.01298","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,45,1,"   ACY","       1","0.00263","0.00120","0.00070","0.00048","0.00073","0.00012","0.00025","0.00013","1.40039","0.77649","0.44981","0.12994","0.17414","0.03108","0.04420","0.01312","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,46,1,"   ACY","       1","0.00133","0.00062","0.00042","0.00017","0.00030","0.00006","0.00013","0.00007","1.40302","0.77769","0.45051","0.13042","0.17487","0.03120","0.04445","0.01325","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,47,1,"   ACY","       1","0.00077","0.00039","0.00019","0.00013","0.00019","0.00002","0.00006","0.00004","1.40435","0.77831","0.45093","0.13059","0.17517","0.03126","0.04458","0.01332","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,48,1,"   ACY","       1","0.00035","0.00020","0.00010","0.00005","0.00005","0.00000","0.00000","0.00000","1.40512","0.77870","0.45112","0.13072","0.17536","0.03128","0.04464","0.01336","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,49,1,"   ACY","       1","0.00025","0.00011","0.00006","0.00007","0.00007","0.00000","0.00000","0.00000","1.40547","0.77890","0.45122","0.13077","0.17541","0.03128","0.04464","0.01336","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,50,99,"   ACY","       1","0.00036","0.00026","0.00007","0.00001","0.00002","0.00000","0.00001","0.00001","1.40572","0.77901","0.45128","0.13084","0.17548","0.03128","0.04464","0.01336","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,14,-99,"  ARDY","       1","0.00032","0.00032","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,15,1,"  ARDY","       1","0.00102","0.00102","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00032","0.00032","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,16,1,"  ARDY","       1","0.00202","0.00195","0.00008","0.00000","0.00000","0.00000","0.00000","0.00000","0.00134","0.00134","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,17,1,"  ARDY","       1","0.00355","0.00336","0.00019","0.00000","0.00000","0.00000","0.00000","0.00000","0.00336","0.00329","0.00008","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,18,1,"  ARDY","       1","0.00634","0.00564","0.00060","0.00009","0.00009","0.00000","0.00000","0.00000","0.00691","0.00665","0.00027","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,19,1,"  ARDY","       1","0.01207","0.01052","0.00136","0.00017","0.00019","0.00002","0.00002","0.00000","0.01325","0.01229","0.00087","0.00009","0.00009","0.00000","0.00000","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,20,1,"  ARDY","       1","0.01605","0.01372","0.00205","0.00026","0.00028","0.00002","0.00002","0.00000","0.02532","0.02281","0.00223","0.00026","0.00028","0.00002","0.00002","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,21,1,"  ARDY","       1","0.02372","0.01908","0.00399","0.00055","0.00066","0.00011","0.00011","0.00000","0.04137","0.03653","0.00428","0.00052","0.00056","0.00004","0.00004","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,22,1,"  ARDY","       1","0.02721","0.02183","0.00432","0.00091","0.00106","0.00015","0.00015","0.00000","0.06509","0.05561","0.00827","0.00107","0.00122","0.00015","0.00015","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,23,1,"  ARDY","       1","0.03291","0.02411","0.00695","0.00141","0.00185","0.00040","0.00044","0.00004","0.09230","0.07744","0.01259","0.00198","0.00228","0.00030","0.00030","0.00000","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,24,1,"  ARDY","       1","0.03929","0.02791","0.00887","0.00227","0.00252","0.00021","0.00025","0.00004","0.12521","0.10155","0.01954","0.00339","0.00413","0.00070","0.00074","0.00004","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,25,1,"  ARDY","       1","0.04872","0.03380","0.01173","0.00248","0.00319","0.00063","0.00071","0.00008","0.16450","0.12946","0.02841","0.00566","0.00665","0.00091","0.00099","0.00008","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,26,1,"  ARDY","       1","0.05433","0.03717","0.01259","0.00374","0.00457","0.00070","0.00083","0.00013","0.21322","0.16326","0.04014","0.00814","0.00984","0.00154","0.00170","0.00016","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,27,1,"  ARDY","       1","0.06113","0.04090","0.01514","0.00370","0.00510","0.00111","0.00140","0.00029","0.26755","0.20043","0.05273","0.01188","0.01441","0.00224","0.00253","0.00029","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,28,1,"  ARDY","       1","0.07186","0.04719","0.01768","0.00560","0.00698","0.00104","0.00138","0.00034","0.32868","0.24133","0.06787","0.01558","0.01951","0.00335","0.00393","0.00058","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,29,1,"  ARDY","       1","0.08272","0.05416","0.02044","0.00583","0.00813","0.00171","0.00230","0.00059","0.40054","0.28852","0.08555","0.02118","0.02649","0.00439","0.00531","0.00092","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,30,1,"  ARDY","       1","0.08991","0.05666","0.02447","0.00651","0.00878","0.00161","0.00227","0.00066","0.48326","0.34268","0.10599","0.02701","0.03462","0.00610","0.00761","0.00151","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,31,1,"  ARDY","       1","0.09604","0.05770","0.02802","0.00778","0.01032","0.00181","0.00254","0.00073","0.57317","0.39934","0.13046","0.03352","0.04340","0.00771","0.00988","0.00217","       HFD","     vital","    PRT_08","   .",0
